33	75	1
33	78	1
33	81	1
33	87	1
33	90	1
33	91	1
33	94	1
33	97	1
33	98	1
33	99	1
33	103	1
34	37	1
34	50	1
34	86	1
34	102	1
34	103	1
34	104	1
34	112	1
35	36	1
35	63	1
35	83	1
35	96	1
35	102	1
35	104	1
36	47	1
36	72	1
36	80	1
36	84	1
36	95	1
37	50	1
37	53	1
37	54	1
37	64	1
37	68	1
37	78	1
37	86	1
37	96	1
37	102	1
37	103	1
39	53	1
39	54	1
39	64	1
39	78	1
40	48	1
40	71	1
40	88	1
41	42	1
41	44	1
41	49	1
41	58	1
41	60	1
41	61	1
41	63	1
41	64	1
41	65	1
41	66	1
41	69	1
41	70	1
41	71	1
41	73	1
41	75	1
41	77	1
41	78	1
41	79	1
41	81	1
41	88	1
41	91	1
41	98	1
41	99	1
41	103	1
41	109	1
42	43	1
42	44	1
42	45	1
42	46	1
42	51	1
42	60	1
42	63	1
42	64	1
42	70	1
42	71	1
42	79	1
42	87	1
42	88	1
42	89	1
42	93	1
42	94	1
42	96	1
42	98	1
42	99	1
42	102	1
43	44	1
43	50	1
43	67	1
43	80	1
43	84	1
43	92	1
44	45	1
44	46	1
44	49	1
44	50	1
44	51	1
44	52	1
44	60	1
44	61	1
44	64	1
44	69	1
44	70	1
44	71	1
44	79	1
44	84	1
44	87	1
44	89	1
44	92	1
44	93	1
44	98	1
44	99	1
44	103	1
45	46	1
45	51	1
45	53	1
45	62	1
45	63	1
45	87	1
45	89	1
45	90	1
45	93	1
45	97	1
45	98	1
45	100	1
45	101	1
45	102	1
45	103	1
45	109	1
46	50	1
46	51	1
46	53	1
46	57	1
46	58	1
46	60	1
46	62	1
46	63	1
46	79	1
46	87	1
46	88	1
46	89	1
46	90	1
46	92	1
46	93	1
46	94	1
46	100	1
46	101	1
46	102	1
46	109	1
47	72	1
47	79	1
47	80	1
47	84	1
47	95	1
48	77	1
48	96	1
49	51	1
49	52	1
49	59	1
49	60	1
49	61	1
49	63	1
49	64	1
49	65	1
49	66	1
49	67	1
49	69	1
49	70	1
49	73	1
49	74	1
49	75	1
49	76	1
49	79	1
49	80	1
49	81	1
49	87	1
49	98	1
49	99	1
50	53	1
50	54	1
50	55	1
50	57	1
50	58	1
50	60	1
50	61	1
50	63	1
50	64	1
50	65	1
50	66	1
50	67	1
50	68	1
50	69	1
50	71	1
50	74	1
50	81	1
50	86	1
50	87	1
50	89	1
50	90	1
50	91	1
50	92	1
50	93	1
50	94	1
50	106	1
50	107	1
50	108	1
50	109	1
50	110	1
51	52	1
51	53	1
51	55	1
51	56	1
51	58	1
51	59	1
51	60	1
51	61	1
51	62	1
51	63	1
51	64	1
51	65	1
51	68	1
51	69	1
51	76	1
51	83	1
51	87	1
51	88	1
51	89	1
51	90	1
51	91	1
51	92	1
51	100	1
51	101	1
51	106	1
52	60	1
52	64	1
52	66	1
52	68	1
52	69	1
52	70	1
52	84	1
53	54	1
53	61	1
53	62	1
53	63	1
53	85	1
53	89	1
53	92	1
53	103	1
53	109	1
53	110	1
53	111	1
54	63	1
54	74	1
54	85	1
54	89	1
54	92	1
54	103	1
54	109	1
54	110	1
54	111	1
55	57	1
55	58	1
55	59	1
55	60	1
55	61	1
55	63	1
55	64	1
55	65	1
55	66	1
55	67	1
55	68	1
55	69	1
55	70	1
55	71	1
55	73	1
55	74	1
55	75	1
55	78	1
55	81	1
55	83	1
55	86	1
55	87	1
55	88	1
55	89	1
55	90	1
55	91	1
55	92	1
55	93	1
55	94	1
55	106	1
55	107	1
55	108	1
56	59	1
56	60	1
56	61	1
56	62	1
56	69	1
56	75	1
56	83	1
56	85	1
56	89	1
56	110	1
56	111	1
57	58	1
57	59	1
57	61	1
57	65	1
57	66	1
57	67	1
57	68	1
57	69	1
57	71	1
57	86	1
57	87	1
57	90	1
57	91	1
57	92	1
57	93	1
57	94	1
57	96	1
58	59	1
58	60	1
58	61	1
58	63	1
58	64	1
58	65	1
58	66	1
58	67	1
58	68	1
58	69	1
58	70	1
58	71	1
58	73	1
58	75	1
58	78	1
58	81	1
58	83	1
58	86	1
58	87	1
58	88	1
58	90	1
58	91	1
58	92	1
58	93	1
58	94	1
58	106	1
58	108	1
58	109	1
59	60	1
59	61	1
59	62	1
59	63	1
59	64	1
59	65	1
59	66	1
59	67	1
59	68	1
59	69	1
59	70	1
59	71	1
59	73	1
59	76	1
59	78	1
59	81	1
59	83	1
59	86	1
59	87	1
59	90	1
59	91	1
59	93	1
59	94	1
59	97	1
59	98	1
59	99	1
59	106	1
59	108	1
59	110	1
60	61	1
60	62	1
60	63	1
60	64	1
60	65	1
60	66	1
60	67	1
60	68	1
60	69	1
60	70	1
60	71	1
60	73	1
60	75	1
60	76	1
60	78	1
60	79	1
60	81	1
60	83	1
60	86	1
60	87	1
60	88	1
60	90	1
60	91	1
60	93	1
60	94	1
60	98	1
60	99	1
60	105	1
60	106	1
60	108	1
60	110	1
61	63	1
61	64	1
61	65	1
61	66	1
61	67	1
61	68	1
61	69	1
61	70	1
61	71	1
61	73	1
61	75	1
61	78	1
61	79	1
61	81	1
61	83	1
61	86	1
61	87	1
61	88	1
61	90	1
61	91	1
61	92	1
61	93	1
61	94	1
61	105	1
61	106	1
61	108	1
62	63	1
62	83	1
62	85	1
62	87	1
62	89	1
62	103	1
62	106	1
62	110	1
63	64	1
63	65	1
63	67	1
63	68	1
63	69	1
63	70	1
63	71	1
63	73	1
63	75	1
63	78	1
63	79	1
63	81	1
63	82	1
63	83	1
63	86	1
63	87	1
63	88	1
63	90	1
63	91	1
63	92	1
63	93	1
63	94	1
63	108	1
63	110	1
64	65	1
64	66	1
64	67	1
64	68	1
64	69	1
64	70	1
64	71	1
64	73	1
64	75	1
64	78	1
64	79	1
64	81	1
64	83	1
64	84	1
64	86	1
64	87	1
64	88	1
64	90	1
64	91	1
64	93	1
64	94	1
64	96	1
64	99	1
64	105	1
64	106	1
64	108	1
64	110	1
65	66	1
65	67	1
65	68	1
65	69	1
65	70	1
65	71	1
65	72	1
65	73	1
65	74	1
65	75	1
65	78	1
65	81	1
65	83	1
65	86	1
65	87	1
65	88	1
65	90	1
65	91	1
65	92	1
65	93	1
65	94	1
65	95	1
65	106	1
65	108	1
65	110	1
66	67	1
66	68	1
66	69	1
66	70	1
66	71	1
66	73	1
66	74	1
66	78	1
66	84	1
66	87	1
66	90	1
66	91	1
66	92	1
66	93	1
66	94	1
66	98	1
66	106	1
66	108	1
66	110	1
67	68	1
67	69	1
67	70	1
67	71	1
67	75	1
67	78	1
67	79	1
67	81	1
67	83	1
67	87	1
67	88	1
67	90	1
67	91	1
67	92	1
67	93	1
67	94	1
67	106	1
67	107	1
67	108	1
68	69	1
68	70	1
68	71	1
68	75	1
68	78	1
68	81	1
68	83	1
68	87	1
68	88	1
68	90	1
68	91	1
68	92	1
68	93	1
68	94	1
68	106	1
68	107	1
68	108	1
69	70	1
69	71	1
69	78	1
69	79	1
69	81	1
69	83	1
69	86	1
69	87	1
69	88	1
69	90	1
69	91	1
69	93	1
69	94	1
69	105	1
69	106	1
69	108	1
70	71	1
70	73	1
70	75	1
70	78	1
70	79	1
70	80	1
70	81	1
70	83	1
70	87	1
70	88	1
70	90	1
70	91	1
70	93	1
70	94	1
70	98	1
70	99	1
70	108	1
71	73	1
71	75	1
71	78	1
71	81	1
71	82	1
71	83	1
71	86	1
71	87	1
71	88	1
71	90	1
71	91	1
71	93	1
71	94	1
71	102	1
71	105	1
71	106	1
71	108	1
71	109	1
72	80	1
72	84	1
72	95	1
73	75	1
73	78	1
73	79	1
73	81	1
73	86	1
73	87	1
73	90	1
73	91	1
73	93	1
73	94	1
73	98	1
73	99	1
73	109	1
73	111	1
74	81	1
74	89	1
74	90	1
74	91	1
74	96	1
75	78	1
75	79	1
75	81	1
75	85	1
75	86	1
75	87	1
75	88	1
75	89	1
75	90	1
75	91	1
75	93	1
75	94	1
75	98	1
75	99	1
75	103	1
75	109	1
75	111	1
76	77	1
76	87	1
76	96	1
77	92	1
77	96	1
77	103	1
78	79	1
78	81	1
78	87	1
78	88	1
78	90	1
78	91	1
78	93	1
78	94	1
78	108	1
79	80	1
79	81	1
79	88	1
79	99	1
79	100	1
80	84	1
80	95	1
80	98	1
80	99	1
81	83	1
81	86	1
81	87	1
81	89	1
81	90	1
81	91	1
81	93	1
81	94	1
81	106	1
81	108	1
82	83	1
82	85	1
82	86	1
82	88	1
82	102	1
82	104	1
82	108	1
82	110	1
82	112	1
83	85	1
83	86	1
83	87	1
83	88	1
83	90	1
83	91	1
83	93	1
83	94	1
83	106	1
83	108	1
83	110	1
84	95	1
85	86	1
85	89	1
85	103	1
85	105	1
85	110	1
85	111	1
85	112	1
86	87	1
86	90	1
86	91	1
86	93	1
86	94	1
86	108	1
86	110	1
87	88	1
87	89	1
87	90	1
87	91	1
87	92	1
87	93	1
87	94	1
87	99	1
87	106	1
87	108	1
88	90	1
88	91	1
88	92	1
88	96	1
89	90	1
89	91	1
89	92	1
89	93	1
89	103	1
89	109	1
89	110	1
89	111	1
90	91	1
90	92	1
90	93	1
90	94	1
90	106	1
90	108	1
90	109	1
91	92	1
91	93	1
91	94	1
91	96	1
91	106	1
91	108	1
91	109	1
91	110	1
92	93	1
92	94	1
92	106	1
92	108	1
92	109	1
92	110	1
93	94	1
93	106	1
93	108	1
93	109	1
93	110	1
94	106	1
94	108	1
94	109	1
97	100	1
97	101	1
97	105	1
98	99	1
98	103	1
99	103	1
99	107	1
100	105	1
100	106	1
100	108	1
101	109	1
102	103	1
103	110	1
103	111	1
104	112	1
105	108	1
106	107	1
106	108	1
106	110	1
108	110	1
109	110	1
110	111	1
110	112	1
