11	77	1
11	79	1
11	83	1
11	84	1
11	88	1
11	96	1
11	97	1
11	98	1
11	100	1
11	102	1
11	103	1
11	108	1
11	110	1
11	112	1
12	13	1
12	15	1
12	17	1
12	20	1
12	21	1
12	22	1
12	23	1
12	28	1
12	33	1
12	36	1
12	38	1
12	39	1
12	40	1
12	45	1
12	46	1
12	48	1
12	49	1
12	51	1
12	52	1
12	55	1
12	60	1
12	71	1
12	76	1
12	77	1
12	98	1
12	99	1
13	16	1
13	17	1
13	20	1
13	21	1
13	22	1
13	23	1
13	24	1
13	28	1
13	31	1
13	32	1
13	33	1
13	36	1
13	37	1
13	38	1
13	40	1
13	41	1
13	42	1
13	44	1
13	47	1
13	48	1
13	49	1
13	51	1
13	52	1
13	53	1
13	54	1
13	55	1
13	60	1
13	62	1
13	69	1
13	71	1
13	76	1
13	77	1
13	79	1
13	84	1
13	98	1
13	100	1
13	102	1
13	103	1
13	112	1
14	15	1
14	99	1
15	18	1
15	22	1
15	23	1
15	33	1
15	40	1
15	44	1
15	48	1
15	49	1
15	55	1
15	70	1
15	71	1
15	77	1
15	88	1
15	96	1
15	101	1
15	111	1
16	17	1
16	23	1
16	31	1
16	32	1
16	33	1
16	36	1
16	38	1
16	40	1
16	41	1
16	48	1
16	52	1
16	53	1
16	63	1
16	71	1
16	79	1
16	88	1
16	96	1
16	97	1
16	100	1
16	102	1
16	103	1
16	104	1
16	108	1
16	109	1
16	112	1
17	18	1
17	22	1
17	23	1
17	30	1
17	31	1
17	33	1
17	36	1
17	39	1
17	40	1
17	41	1
17	42	1
17	44	1
17	45	1
17	46	1
17	48	1
17	51	1
17	52	1
17	53	1
17	55	1
17	59	1
17	60	1
17	62	1
17	65	1
17	71	1
17	76	1
17	77	1
17	78	1
17	79	1
17	84	1
17	88	1
17	96	1
17	97	1
17	98	1
17	99	1
17	100	1
17	102	1
17	108	1
17	112	1
18	19	1
18	20	1
18	22	1
18	23	1
18	26	1
18	29	1
18	30	1
18	31	1
18	33	1
18	36	1
18	40	1
18	41	1
18	42	1
18	43	1
18	44	1
18	46	1
18	48	1
18	49	1
18	52	1
18	55	1
18	65	1
18	66	1
18	67	1
18	68	1
18	69	1
18	70	1
18	71	1
18	74	1
18	76	1
18	77	1
18	78	1
18	88	1
18	89	1
18	96	1
18	97	1
18	98	1
18	101	1
18	106	1
18	108	1
18	109	1
18	112	1
19	20	1
19	22	1
19	23	1
19	26	1
19	29	1
19	40	1
19	43	1
19	44	1
19	46	1
19	48	1
19	50	1
19	55	1
19	65	1
19	66	1
19	67	1
19	68	1
19	69	1
19	70	1
19	74	1
19	77	1
19	78	1
19	89	1
19	98	1
19	106	1
19	107	1
20	21	1
20	22	1
20	23	1
20	26	1
20	29	1
20	30	1
20	40	1
20	41	1
20	42	1
20	44	1
20	48	1
20	49	1
20	52	1
20	55	1
20	62	1
20	66	1
20	68	1
20	69	1
20	70	1
20	71	1
20	74	1
20	77	1
20	78	1
20	88	1
20	89	1
20	96	1
20	106	1
21	22	1
21	23	1
21	28	1
21	30	1
21	31	1
21	33	1
21	36	1
21	38	1
21	40	1
21	41	1
21	42	1
21	48	1
21	49	1
21	52	1
21	55	1
21	62	1
21	69	1
21	71	1
21	76	1
21	78	1
21	88	1
21	97	1
21	100	1
21	108	1
22	23	1
22	28	1
22	30	1
22	31	1
22	32	1
22	33	1
22	36	1
22	38	1
22	40	1
22	48	1
22	49	1
22	52	1
22	55	1
22	59	1
22	70	1
22	71	1
22	76	1
22	77	1
22	78	1
22	79	1
22	88	1
22	96	1
22	97	1
22	100	1
22	108	1
22	109	1
22	112	1
23	28	1
23	29	1
23	30	1
23	31	1
23	33	1
23	35	1
23	36	1
23	38	1
23	39	1
23	40	1
23	41	1
23	42	1
23	44	1
23	46	1
23	48	1
23	49	1
23	51	1
23	52	1
23	53	1
23	55	1
23	62	1
23	65	1
23	66	1
23	70	1
23	71	1
23	74	1
23	76	1
23	77	1
23	78	1
23	79	1
23	84	1
23	88	1
23	96	1
23	97	1
23	98	1
23	99	1
23	100	1
23	104	1
23	108	1
23	109	1
23	112	1
24	32	1
24	36	1
24	37	1
24	38	1
24	39	1
24	45	1
24	47	1
24	53	1
24	61	1
24	72	1
24	84	1
24	95	1
24	100	1
25	27	1
25	73	1
25	75	1
26	29	1
26	44	1
26	50	1
26	55	1
26	65	1
26	66	1
26	67	1
26	69	1
26	74	1
26	77	1
26	98	1
26	106	1
26	107	1
27	73	1
27	75	1
28	29	1
28	31	1
28	33	1
28	35	1
28	38	1
28	41	1
28	43	1
28	44	1
28	46	1
28	51	1
28	55	1
28	59	1
28	60	1
28	74	1
28	76	1
28	77	1
28	98	1
28	99	1
28	102	1
28	103	1
28	110	1
28	112	1
29	33	1
29	41	1
29	44	1
29	48	1
29	50	1
29	51	1
29	53	1
29	55	1
29	65	1
29	67	1
29	68	1
29	69	1
29	74	1
29	76	1
29	77	1
29	81	1
29	98	1
29	99	1
29	101	1
29	106	1
29	107	1
30	31	1
30	32	1
30	35	1
30	36	1
30	38	1
30	40	1
30	42	1
30	43	1
30	46	1
30	48	1
30	52	1
30	55	1
30	59	1
30	66	1
30	70	1
30	71	1
30	72	1
30	74	1
30	78	1
30	79	1
30	88	1
30	96	1
30	97	1
30	100	1
30	102	1
30	105	1
30	108	1
30	112	1
31	32	1
31	33	1
31	35	1
31	36	1
31	38	1
31	39	1
31	40	1
31	47	1
31	48	1
31	52	1
31	59	1
31	71	1
31	76	1
31	78	1
31	79	1
31	84	1
31	88	1
31	96	1
31	97	1
31	100	1
31	102	1
31	105	1
31	108	1
31	109	1
31	112	1
32	34	1
32	36	1
32	38	1
32	47	1
32	48	1
32	71	1
32	72	1
32	79	1
32	80	1
32	84	1
32	95	1
32	96	1
32	100	1
32	102	1
32	108	1
32	112	1
33	37	1
33	38	1
33	40	1
33	41	1
33	44	1
33	48	1
33	49	1
33	51	1
33	52	1
33	53	1
33	55	1
33	60	1
33	62	1
33	71	1
33	76	1
33	77	1
33	81	1
33	83	1
33	88	1
33	97	1
33	98	1
33	99	1
33	100	1
33	103	1
33	104	1
33	106	1
33	108	1
33	109	1
33	110	1
33	111	1
33	112	1
34	37	1
34	59	1
34	82	1
34	85	1
34	102	1
34	103	1
34	110	1
35	36	1
35	38	1
35	40	1
35	42	1
35	45	1
35	46	1
35	76	1
35	78	1
35	79	1
35	97	1
35	102	1
35	103	1
35	104	1
35	110	1
35	112	1
36	38	1
36	39	1
36	40	1
36	42	1
36	46	1
36	47	1
36	48	1
36	49	1
36	52	1
36	59	1
36	62	1
36	71	1
36	72	1
36	78	1
36	79	1
36	84	1
36	88	1
36	95	1
36	96	1
36	97	1
36	98	1
36	100	1
36	102	1
36	108	1
37	38	1
37	41	1
37	45	1
37	47	1
37	51	1
37	52	1
37	53	1
37	84	1
37	85	1
37	100	1
37	102	1
37	103	1
37	112	1
38	39	1
38	40	1
38	41	1
38	42	1
38	47	1
38	48	1
38	51	1
38	59	1
38	71	1
38	76	1
38	84	1
38	88	1
38	96	1
38	100	1
38	102	1
38	110	1
38	112	1
39	40	1
39	42	1
39	45	1
39	47	1
39	48	1
39	71	1
39	72	1
39	84	1
39	98	1
39	102	1
39	108	1
40	41	1
40	42	1
40	44	1
40	46	1
40	48	1
40	49	1
40	51	1
40	52	1
40	53	1
40	55	1
40	62	1
40	65	1
40	66	1
40	70	1
40	71	1
40	76	1
40	77	1
40	78	1
40	79	1
40	84	1
40	88	1
40	96	1
40	97	1
40	98	1
40	100	1
40	102	1
40	104	1
40	108	1
40	109	1
40	112	1
41	42	1
41	44	1
41	45	1
41	48	1
41	51	1
41	52	1
41	53	1
41	54	1
41	55	1
41	71	1
41	76	1
41	77	1
41	78	1
41	88	1
41	96	1
41	97	1
41	98	1
41	100	1
41	103	1
41	104	1
41	108	1
41	109	1
41	112	1
42	43	1
42	44	1
42	45	1
42	46	1
42	48	1
42	50	1
42	52	1
42	53	1
42	55	1
42	58	1
42	65	1
42	71	1
42	78	1
42	88	1
42	89	1
42	90	1
42	92	1
42	93	1
42	96	1
42	97	1
42	98	1
42	100	1
42	108	1
42	112	1
43	45	1
43	46	1
43	55	1
43	76	1
43	78	1
43	98	1
43	106	1
44	45	1
44	46	1
44	48	1
44	50	1
44	51	1
44	52	1
44	55	1
44	58	1
44	61	1
44	65	1
44	68	1
44	69	1
44	71	1
44	74	1
44	76	1
44	77	1
44	78	1
44	88	1
44	89	1
44	92	1
44	93	1
44	96	1
44	97	1
44	98	1
44	99	1
44	100	1
44	101	1
44	104	1
44	106	1
44	108	1
44	109	1
44	112	1
45	46	1
45	55	1
45	56	1
45	58	1
45	61	1
45	78	1
45	92	1
45	98	1
45	100	1
45	108	1
46	48	1
46	49	1
46	51	1
46	52	1
46	55	1
46	58	1
46	65	1
46	74	1
46	76	1
46	78	1
46	92	1
46	94	1
46	98	1
46	99	1
46	100	1
46	108	1
47	72	1
47	79	1
47	80	1
47	84	1
47	95	1
47	102	1
48	49	1
48	51	1
48	52	1
48	55	1
48	59	1
48	62	1
48	65	1
48	66	1
48	70	1
48	71	1
48	76	1
48	77	1
48	78	1
48	79	1
48	84	1
48	88	1
48	96	1
48	97	1
48	98	1
48	99	1
48	100	1
48	104	1
48	108	1
48	109	1
48	112	1
49	51	1
49	52	1
49	55	1
49	62	1
49	69	1
49	70	1
49	71	1
49	76	1
49	77	1
49	78	1
49	88	1
49	98	1
49	111	1
50	53	1
50	55	1
50	58	1
50	65	1
50	74	1
50	79	1
50	81	1
50	89	1
50	90	1
50	91	1
50	92	1
50	93	1
50	94	1
50	106	1
50	107	1
51	52	1
51	55	1
51	59	1
51	60	1
51	71	1
51	76	1
51	77	1
51	97	1
51	98	1
51	99	1
51	100	1
51	103	1
51	108	1
51	110	1
51	112	1
52	53	1
52	54	1
52	55	1
52	69	1
52	71	1
52	76	1
52	78	1
52	79	1
52	84	1
52	88	1
52	96	1
52	97	1
52	98	1
52	100	1
52	103	1
52	111	1
52	112	1
53	54	1
53	62	1
53	71	1
53	77	1
53	87	1
53	89	1
53	103	1
54	71	1
54	87	1
54	89	1
55	65	1
55	66	1
55	68	1
55	69	1
55	70	1
55	71	1
55	74	1
55	76	1
55	77	1
55	78	1
55	88	1
55	96	1
55	97	1
55	98	1
55	99	1
55	100	1
55	101	1
55	106	1
55	108	1
55	109	1
55	110	1
55	112	1
56	61	1
56	81	1
56	85	1
57	58	1
57	92	1
58	61	1
58	90	1
58	92	1
58	93	1
58	94	1
59	75	1
59	76	1
59	97	1
59	108	1
59	109	1
60	76	1
60	98	1
60	103	1
61	98	1
61	99	1
62	63	1
62	65	1
62	66	1
62	71	1
62	80	1
62	81	1
62	84	1
62	85	1
62	87	1
62	88	1
62	106	1
63	86	1
64	86	1
65	66	1
65	67	1
65	74	1
65	77	1
65	88	1
65	92	1
65	98	1
65	106	1
66	67	1
66	68	1
66	70	1
66	74	1
66	88	1
66	96	1
66	97	1
67	68	1
67	74	1
67	77	1
67	91	1
67	94	1
67	106	1
68	69	1
68	91	1
68	94	1
69	70	1
69	77	1
69	89	1
70	71	1
70	88	1
70	96	1
71	76	1
71	77	1
71	78	1
71	79	1
71	84	1
71	88	1
71	96	1
71	97	1
71	98	1
71	100	1
71	102	1
71	104	1
71	105	1
71	108	1
71	109	1
71	112	1
72	80	1
72	84	1
72	95	1
73	75	1
74	76	1
74	77	1
74	98	1
74	99	1
74	106	1
74	107	1
75	109	1
76	77	1
76	97	1
76	98	1
76	99	1
76	100	1
76	101	1
76	103	1
76	106	1
76	108	1
76	109	1
76	110	1
76	111	1
76	112	1
77	81	1
77	83	1
77	88	1
77	89	1
77	98	1
77	99	1
77	100	1
77	101	1
77	106	1
77	107	1
77	109	1
77	110	1
77	111	1
77	112	1
78	79	1
78	88	1
78	89	1
78	96	1
78	97	1
78	98	1
78	100	1
78	102	1
78	108	1
78	112	1
79	80	1
79	84	1
79	88	1
79	90	1
79	91	1
79	96	1
79	97	1
79	100	1
79	102	1
79	105	1
79	108	1
79	112	1
80	81	1
80	84	1
80	91	1
80	95	1
81	92	1
81	106	1
81	111	1
83	86	1
83	103	1
83	104	1
83	110	1
83	112	1
84	87	1
84	88	1
84	95	1
84	100	1
84	102	1
84	108	1
85	86	1
86	87	1
86	93	1
86	104	1
87	104	1
87	112	1
88	96	1
88	97	1
88	98	1
88	100	1
88	108	1
88	109	1
88	112	1
90	91	1
90	93	1
90	94	1
91	93	1
91	94	1
92	93	1
92	94	1
92	98	1
92	106	1
93	94	1
93	104	1
93	106	1
93	112	1
95	102	1
96	97	1
96	100	1
96	104	1
96	105	1
96	108	1
96	109	1
96	112	1
97	98	1
97	100	1
97	101	1
97	102	1
97	105	1
97	108	1
97	109	1
97	112	1
98	99	1
98	100	1
98	101	1
98	103	1
98	106	1
98	107	1
98	108	1
99	106	1
99	107	1
100	102	1
100	108	1
100	109	1
100	112	1
101	105	1
101	106	1
101	109	1
101	111	1
102	103	1
102	104	1
102	108	1
102	112	1
103	104	1
103	110	1
103	111	1
103	112	1
104	105	1
104	109	1
104	112	1
105	112	1
106	107	1
106	110	1
108	109	1
108	112	1
109	110	1
109	112	1
110	111	1
